addr,category,context,id1,name,rank
전라북도 남원시 산내면 덕동리 289,"숙박,캠핑,야영장","캠핑,계곡,단풍,깨끗한,힐링",13475805,달궁자동차야영장,14
전라북도 남원시 대산면 옥율리 883-1,"골프장,퍼블릭골프장","컨트리클럽,레스토랑",21537655,드래곤레이크CC,15
전라북도 남원시 산내면 입석리 50-1,"종교,불교","둘레길,계곡,연꽃,아담한,템플스테이",12873330,남원실상사,16
전라북도 남원시 주천면 덕치리,"여행,명소,폭포","폭포,계곡,둘레길,깨끗한,산행",13496901,구룡폭포,17
전라북도 남원시 운봉읍 용산리 446-3,"여행,명소,테마공원","눈썰매장,얼음썰매장,철쭉,이국적,등산",34581365,지리산허브밸리 허브사이언스파크,18
전라북도 남원시 주천면,"여행,명소,계곡","계곡,폭포,둘레길,조그마한,등산",13491153,구룡계곡,19
전라북도 남원시 갈치동 325,"자연명소,휴양림,산림욕장",,32806076,남원자연휴양림,20
경상북도 포항시 남구 대송면 장동리 228,"숙박,펜션",,38287213,운제산 휴 펜션,1
경상북도 포항시 남구 오천읍 원리 591-5,"여행,명소,문화,유적",,15691673,오천서원,2
경상북도 포항시 남구 연일읍 오천리 993-1,"여행,명소,근린공원",,21560853,연일근린공원,3
경상북도 포항시 남구 대송면 남성리,"여행,명소,문화재",,20061646,남성재,4
경상북도 포항시 남구 대송면 옥명리,"여행,명소,근린공원",,15698736,제2근린공원,5
경상북도 포항시 남구 대송면 공수리 207,"숙박,여관",,15111624,새포항여인숙,6
경상북도 포항시 남구 대송면 제내리 1032,"여행,명소,관람,체험",,1584082516,푸른이야기충전소,7
경상북도 포항시 남구 괴동동,"여행,명소,관리,안내",,15680092,포항스틸야드매표소,8
경상북도 포항시 남구 대송면 남성리,"여행,명소,문화재",,15698767,남선재,9
경상북도 포항시 남구 대송면 장동리,"여행,명소,문화재",,15697295,월동재,10
경상북도 포항시 남구 인덕동 110,"서비스,산업,여행사",,19732865,관림여행사 이마트포항점,11
경상북도 포항시 남구 연일읍 동문리 18-4,"쇼핑,유통,낚시",,1744793930,칠성낚시,12
경상북도 포항시 남구 대송면 제내리 1144,"쇼핑,유통,낚시",,15113683,대명사,13
전라북도 완주군 운주면 산북리 611-34,"여행,명소,산,고개","케이블카,등산,국립공원,웅장한,단풍구경",11622376,대둔산,1
전라북도 완주군 고산면 오산리 산43-1,"자연명소,휴양림,산림욕장","휴양림,카라반,계곡,호젓한,등산",11491000,고산자연휴양림,2
전라북도 완주군 구이면 항가리 507-2,"여행,명소,테마파크",,1653148040,아쿠아틱파크 아마존,3
전라북도 완주군 구이면,"여행,명소,산,고개","등산,국립공원,케이블카,편안한,저수지",13491207,모악산,4
전라북도 완주군 화산면 성북리,"여행,명소,호수,연못,저수지","저수지,붕어찜,수상레저,재미있는,경치",17618730,경천저수지,5
전라북도 완주군 이서면 반교리 682-1,"여행,명소,관람,체험","낚시체험,뗏목,아쿠아리움,재미있는,동물체험",13430882,물고기마을,6
전라북도 완주군 동상면 대아리 산1-2,"여행,명소,식물원,수목원","수목원,계곡,식물원,화려한,드라이브",11491010,대아수목원,7
전라북도 완주군 소양면 대흥리 569-2,"종교,불교","연꽃단지,벚꽃길,단풍구경,화려한,드라이브",11664063,송광사,8
전라북도 완주군 상관면 죽림리 산214-1,"여행,명소,숲,숲길","편백나무숲,힐링,산책로,이국적,등산",38277392,공기마을 편백나무숲,9
전라북도 완주군 운주면 산북리 산15-1,"여행,명소,도립공원","단풍구경,케이블카,공원,웅장한,산행",17612327,대둔산도립공원,10
전라북도 완주군 비봉면 봉산리 539-2,"여행,명소,관람,체험","글램핑,led장미,삼겹살,화려한,가을축제",35021504,완주힐조타운,11
전라북도 완주군 운주면 장선리,"여행,명소,계곡","계곡,유원지,수영장,깨끗한,힐링",31206929,운주계곡,12
전라북도 완주군 소양면 대흥리,"여행,명소,폭포","폭포,계곡,휴양림,웅장한,경치",13491081,위봉폭포,13
전라북도 완주군 소양면 대흥리 371,"숙박,전통숙소","레스토랑,산책,경치,고즈넉한,야경",35957546,소양고택한옥스테이,14
전라북도 완주군 운주면 완창리 362-1,"음식점,한식","계곡,삼겹살,닭백숙,나들이,야외수영장",17378706,운주계곡 솔밭가든,15
전라북도 완주군 상관면 죽림리 613,"숙박,콘도,리조트","편백나무숲,유황온천,물놀이장,깨끗한,힐링",34321051,상관리조트&스파,16
전라북도 완주군 상관면 죽림리 579-1,"숙박,펜션","편백나무숲,야외바베큐,휴식,쾌적한",34456893,편백숲이야기 펜션,17
전라북도 완주군 동상면 대아리,"여행,명소,호수,연못,저수지","저수지,드라이브,폭포,재미있는,계곡",17619593,대아저수지,18
전라북도 완주군 운주면 산북리 611-18,"여행,명소,관리사무소","단풍구경,케이블카,공원,웅장한,산행",31243433,대둔산도립공원관리사무소,19
전라북도 완주군 화산면 성북리 산79-5,"숙박,캠핑,야영장",,1230457936,자연쉼터캠핑장,20
전라남도 진도군 의신면 사천리 61,"여행,명소,문화,유적","섬,미술관,테마파크,고즈넉한,촬영지",13190571,운림산방,1
전라남도 진도군 군내면 녹진리 산2-80,"여행,명소,지역명소","전망대,섬,야경,웅장한,경치",33797353,진도타워,2
전라남도 진도군 임회면,"여행,명소,항구","섬,항구,국립공원,조그마한,경치",13490947,진도항,3
전라남도 진도군 진도읍 동외리 268-14,"여행,명소,테마공원","테마파크,공연,물썰매장,재미있는,체험관",20956109,진도개테마파크,4
전라남도 진도군 고군면 금계리,"여행,명소,자연명소","섬,막걸리,공연,화사한,축제행사",19796863,진도신비의바닷길,5
전라남도 진도군 지산면 가학리,"여행,명소,전망대","일몰,전망대,섬,깨끗한,드라이브",13587821,세방낙조 전망대,6
전라남도 진도군 고군면 금계리 153,"여행,명소,해수욕장,해변","해변,캠핑,해루질,깨끗한,체험관",11491643,가계해수욕장,7
전라남도 진도군 고군면,"여행,명소,섬","섬,산행,일몰",13491118,진도,8
전라남도 진도군 지산면 앵무리 1280,"여행,명소,지역명소",,1021306624,송가인마을,9
전라남도 진도군 의신면 사천리,"여행,명소,산,고개","계곡,등산,섬,재미있는,산행",13491388,첨찰산,10
전라남도 진도군 임회면 굴포리 산2,"자연명소,휴양림,산림욕장","휴양림,섬,체험관,국립공원,한지",615823579,국립진도자연휴양림,11
전라남도 진도군 임회면 죽림리 301,"여행,명소,체험마을","갯벌체험,맛조개,섬,바지락,굴구이",13142524,죽림 어촌체험마을,12
전라남도 진도군 의신면 초사리 산287-6,"숙박,콘도,리조트",,1273315573,쏠비치 진도,13
전라남도 진도군 지산면 앵무리 235-3,"여행,명소,기념관,생가",,1381259223,송가인생가,14
전라남도 진도군 임회면 남동리 149,"여행,명소,성곽명","유적지,섬,성곽길,평화로운,국립공원",13491116,진도 남도진성,15
전라남도 진도군 군내면 녹진리,"여행,명소,근린공원","공원,산책길,야경,전망대,산책로",17433857,이충무공승전공원,16
전라북도 전주시 완산구 남노송동 100-1,"여행,명소,지역명소","길거리음식,벽화마을,한복체험,고즈넉한,문꼬치",13208779,전주 한옥마을,1
전라북도 전주시 덕진구 덕진동1가 1316-2,"여행,명소,근린공원","오리배,연꽃단지,분수쇼,조그마한,사진찍기",11622405,전주덕진공원,2
전라북도 전주시 덕진구 덕진동1가 73-48,"여행,명소,동물원","동물원,놀이동산,관람차,조그마한,단풍구경",11886776,전주동물원,3
전라북도 전주시 덕진구 반월동 848-39,"여행,명소,식물원,수목원","수목원,산책로,식물원,화려한,단풍구경",11622675,한국도로공사 전주수목원,4
전라북도 전주시 완산구 교동 50-158,"여행,명소,체험마을","벽화마을,사진찍기,야시장,아기자기,벽화거리",36439466,자만벽화마을,5
전라북도 전주시 완산구 교동 산1-11,"여행,명소,기념물","벽화마을,야경,둘레길,고즈넉한,슬로시티",20103217,오목대,6
전라북도 전주시 완산구 교동 26-3,"여행,명소,문화,유적","한복체험,벽화마을,단풍구경,재미있는,사진찍기",13208787,전주향교,7
전라북도 전주시 완산구 풍남동3가 26-5,"숙박,호텔","야경,레스토랑,수제떡갈비,편안한,경치",12877138,라한호텔 전주,8
전라북도 전주시 덕진구 우아동1가 944-1,"여행,명소,레일바이크","레일바이크,철길,바람개비,재미있는,데이트",37673524,전주한옥레일바이크,9
전라북도 전주시 완산구 전동 83-4,"여행,명소,보물","벽화마을,야시장,성곽,웅장한,사진찍기",13562101,풍남문,10
전라북도 전주시 완산구 풍남동3가 26-21,"여행,명소,관람,체험",,1131164101,전주초코파이체험장,11
전라북도 전주시 완산구 풍남동3가 102,"여행,명소,촬영장소","술박물관,한복체험,벽화마을,고즈넉한,수제초코파이",11620778,전주경기전수복청,12
전라북도 전주시 덕진구 송천동1가 9-1,"여행,명소,호수,연못,저수지",,1242801603,오송제,13
전라북도 전주시 완산구 풍남동3가 47-16,"여행,명소,관람,체험","한복체험,닭꼬치,재래시장,화려한,임실치즈",36873983,청춘시장,14
전라북도 전주시 완산구 서서학동,"여행,명소,도시,테마공원","철쭉,도서관,벚꽃구경,화려한,단풍구경",19713211,완산공원,15
전라북도 전주시 완산구 풍남동3가,"여행,명소,문화,유적",,34648763,전주경기전,16
전라남도 진도군 지산면 길은리 494-1,"여행,명소,관람,체험","체험관,일몰,산책",20587028,길은푸르미체험관,17
전라남도 진도군 군내면 녹진리 1,"여행,명소,테마공원",,842644194,해양에너지공원,18
전라남도 진도군 고군면 금계리 1212-32,"여행,명소,체험여행",,33419038,신비의바닷길체험관,19
전라남도 진도군 지산면 가학리 14-4,"숙박,펜션","전복,일몰,수영장,해변",20259731,지중해펜션,20
전라북도 전주시 완산구 삼천동1가,"여행,명소,자연명소","막걸리골목,간장게장,길거리음식,촬영지,모주",19501419,막걸리 골목,17
전라북도 전주시 완산구 중앙동2가 10-1,"여행,명소,거리,골목","스테이크,파스타",838011674,객사길,18
전라북도 전주시 완산구 교동,"여행,명소,문화재","막걸리,벽화마을,철길,깨끗한,경치",13346127,한벽당,19
전라북도 전주시 완산구 중앙동3가 1-1,"여행,명소,보물","영화의거리,육회비빔밥,산책",20061823,전주 풍패지관,20
서울특별시 종로구 동숭동 산2-10,"여행,명소,근린공원","벽화마을,성곽길,야경투어,아기자기,산책로",13299765,낙산공원,1
서울특별시 송파구 잠실동 40-1,"여행,명소,테마파크","놀이동산,회전목마,자이로드롭,화려한,사진찍기",11583235,롯데월드,2
서울특별시 영등포구 양화동 95,"여행,명소,근린공원","시민공원,생태공원,커플자전거,편안한,사진찍기",12366522,선유도공원,3
서울특별시 마포구 상암동 482,"여행,명소,자연,생태공원","억새풀,억새밭,가을축제,편안한,갈대밭",13219083,하늘공원,4
서울특별시 종로구 계동 105 북촌문화센터,"여행,명소,지역명소","한복체험,박물관,공방카페,고즈넉한,전망대",13034552,북촌 한옥마을,5
서울특별시 중구 장충동2가 202,"숙박,호텔","망고빙수,애플망고,야외수영장,고급스러운,결혼기념일",12159697,신라호텔,6
서울특별시 강북구 번동 산28-6,"여행,명소,도시,테마공원","생태공원,산책로,전망대,편안한,단풍구경",13293207,북서울꿈의숲,7
서울특별시 종로구 무악동 산2-1,"여행,명소,산,고개","성곽길,등산,둘레길,호젓한,야경",11491503,인왕산,8
서울특별시 영등포구 여의도동 8,"여행,명소,시민공원","시민공원,야시장,자전거대여,재미있는,피크닉",13416869,여의도 한강공원,9
서울특별시 강남구 신사동,"여행,명소,거리,골목","핫플레이스,치킨,햄버거,세련된,디저트카페",13491811,가로수길,10
서울특별시 성동구 성수동1가 685-20,"여행,명소,근린공원","자전거대여,바닥분수,단풍구경,화려한,산책길",11636039,서울숲,11
서울특별시 종로구 관훈동 38,"문화,예술,복합문화공간","길거리음식,박물관,공방,아기자기,한복체험",11859069,쌈지길,12
서울특별시 종로구 세종로 1-57,"여행,명소,기념물","야경,궁궐,공연,웅장한,한복체험",13161322,광화문,13
서울특별시 중구 소공동 87-1,"숙박,호텔","실내수영장,디저트뷔페,딤섬,아늑한,결혼기념일",11583198,웨스틴조선호텔,14
서울특별시 용산구 한남동 747-7,"숙박,호텔","야외수영장,실내수영장,아이스링크장,고급스러운,경치",11555954,그랜드 하얏트 서울,15
